Income,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Age,Children,Total_AcceptedCmp
60208.0,488,23,71,15,0,59,11,8,3,7,7,49,2,0
32889.0,28,0,13,4,2,8,3,2,1,3,5,54,2,0
34738.0,3,2,10,3,0,2,1,1,0,3,6,38,1,0
30538.0,284,0,52,8,3,20,4,9,0,4,10,51,1,0
82326.0,938,142,754,159,81,183,1,5,10,6,2,45,0,1
26642.0,13,2,15,2,2,8,2,2,0,3,6,55,1,0
69932.0,412,172,153,150,105,57,2,7,6,11,4,58,1,0
44503.0,31,1,8,0,0,8,2,2,0,3,6,50,2,0
60200.0,502,19,132,0,6,26,6,6,2,11,6,74,1,0
49638.0,18,10,3,3,5,0,1,1,0,3,2,70,1,0
23830.0,1,8,6,4,8,16,1,1,0,3,7,35,0,0
33051.0,100,71,243,108,94,219,3,9,1,8,9,63,0,0
72905.0,407,114,445,181,165,203,1,3,7,9,1,64,0,1
69702.0,664,9,240,50,19,57,2,7,7,10,4,71,1,0
70300.0,1045,61,338,60,46,46,3,5,5,13,8,47,1,0
70643.0,1218,107,304,23,143,33,1,5,8,4,6,38,0,0
30396.0,15,0,6,0,1,12,2,1,1,2,7,53,1,1
50616.0,128,0,16,0,1,4,2,4,0,4,7,54,1,0
62772.0,581,49,157,43,8,108,1,5,6,11,2,53,1,0
30298.0,6,3,12,6,1,0,1,1,1,3,3,37,0,0
52413.0,185,8,133,56,56,12,2,7,1,7,7,38,1,0
44155.0,22,1,9,0,0,14,1,1,1,2,4,65,2,0
86979.0,584,100,835,65,83,35,1,5,5,5,2,51,0,1
76532.0,355,30,177,90,138,30,4,9,5,7,5,47,2,0
42081.0,175,10,110,54,6,27,2,6,3,4,6,40,1,1
67546.0,864,134,768,150,38,172,1,4,10,5,3,34,0,0
88420.0,957,153,612,99,95,153,1,4,7,8,1,33,0,2
31158.0,25,6,16,20,0,5,2,2,0,3,8,37,1,0
61671.0,641,7,56,0,0,28,8,10,4,6,8,54,1,1
69719.0,273,86,208,177,14,43,1,2,3,5,1,48,0,0
49160.0,122,21,43,25,10,15,2,3,1,6,6,73,1,0
24882.0,1,4,10,29,0,36,1,1,1,2,6,44,1,1
90933.0,1020,31,430,62,63,79,1,4,6,4,1,68,0,0
113734.0,6,2,3,1,262,3,0,27,0,0,1,77,0,0
59292.0,378,14,68,19,14,14,2,3,5,8,3,72,1,0
45759.0,42,1,18,3,0,4,2,2,0,3,7,58,2,0
22148.0,15,5,14,0,4,11,1,1,0,3,7,39,0,0
73395.0,272,7,80,20,7,11,1,4,4,6,2,35,0,0
29819.0,9,1,24,2,1,2,3,3,0,3,6,51,1,0
45688.0,279,0,18,0,0,9,2,3,1,8,4,54,1,0
62820.0,398,61,265,138,61,53,1,3,4,6,1,68,0,0
60491.0,637,47,237,12,19,76,4,6,11,7,5,51,1,0
33235.0,45,0,16,2,1,6,1,3,0,3,7,36,1,0
35701.0,21,1,9,7,3,5,1,1,0,3,6,63,0,0
31535.0,15,4,13,0,0,19,1,1,1,2,7,42,1,1
92556.0,493,183,352,184,23,28,0,3,5,13,0,62,0,0
67384.0,957,40,175,158,53,107,2,7,8,5,5,52,1,0
80573.0,829,138,430,60,92,15,1,4,6,13,2,51,0,0
77870.0,1017,50,500,65,50,133,3,5,5,5,8,55,1,1
52278.0,953,0,71,0,0,174,6,10,5,10,8,59,1,0
57107.0,159,0,120,0,0,137,7,4,4,8,8,54,1,1
36038.0,23,0,15,0,2,7,2,3,0,3,6,41,1,0
20180.0,18,42,24,15,20,18,1,2,1,4,7,46,0,0
34230.0,15,0,4,0,0,2,1,1,0,2,7,57,2,0
31878.0,23,4,5,10,5,23,1,1,0,4,3,45,1,0
70932.0,200,193,100,46,185,185,2,6,2,12,3,50,1,0
91249.0,1324,27,119,71,108,27,0,7,9,6,4,66,0,2
77598.0,1193,33,281,129,66,33,1,7,5,13,3,79,0,0
80982.0,505,137,401,104,22,22,3,11,5,11,5,63,2,0
22701.0,2,4,9,0,4,5,1,1,0,3,5,45,1,0
55212.0,1103,0,45,0,0,34,3,4,2,11,8,53,1,1
70617.0,353,61,753,40,46,27,1,3,3,7,2,52,0,0
64849.0,652,48,350,94,84,108,1,9,3,6,5,65,0,0
62694.0,379,6,157,25,91,91,5,9,3,7,7,57,2,0
61917.0,46,4,36,2,2,1,1,2,0,4,5,48,2,0
67472.0,162,31,127,8,17,69,2,4,2,7,3,75,1,0
21059.0,8,3,19,3,3,8,3,3,0,3,6,40,1,0
29543.0,17,3,18,3,4,18,2,3,1,2,7,54,2,0
75903.0,340,108,185,130,38,100,2,6,6,9,3,71,1,0
34984.0,8,4,15,3,5,3,2,1,0,3,7,47,2,0
54998.0,154,22,202,39,30,8,5,4,2,9,4,66,1,0
54356.0,710,15,30,20,0,0,3,11,2,8,8,73,1,0
34242.0,8,2,4,0,0,1,1,0,0,3,5,63,1,0
25410.0,2,2,4,13,13,4,1,1,0,4,4,49,1,0
73356.0,1050,14,322,0,14,112,1,5,11,5,2,38,0,2
28320.0,19,1,14,3,2,4,1,1,0,3,8,72,1,0
23763.0,22,0,6,6,2,6,1,1,0,3,7,45,1,0
72570.0,274,83,216,151,141,224,1,4,6,12,1,38,0,0
34529.0,68,6,38,3,6,41,2,2,2,3,7,46,1,0
70792.0,344,45,654,104,11,114,2,3,4,10,3,71,0,0
63211.0,145,193,459,205,26,145,2,3,8,7,2,40,0,0
83891.0,217,38,350,111,85,15,1,4,7,10,1,48,1,0
36065.0,18,7,34,10,2,3,3,3,0,3,8,54,2,0
39898.0,69,8,26,12,7,12,2,3,0,4,7,68,1,0
51141.0,144,0,7,0,0,6,1,3,1,4,5,82,0,0
56939.0,256,34,103,90,29,49,2,3,3,10,3,46,1,0
80872.0,483,72,567,94,12,108,1,4,4,10,1,71,0,0
72335.0,1285,105,653,28,21,0,1,10,4,8,8,46,0,0
61798.0,338,4,89,11,8,13,1,4,2,9,4,58,0,0
76842.0,605,10,345,84,54,32,1,1,8,7,0,72,0,0
29478.0,8,0,7,3,1,1,1,1,0,3,6,46,1,0
46998.0,172,41,86,45,6,27,5,5,3,5,7,66,1,1
96843.0,448,71,951,40,17,17,1,6,11,10,2,32,0,0
56551.0,67,4,32,17,2,16,3,2,1,4,4,72,2,0
70053.0,512,53,98,81,179,89,3,8,5,10,5,57,1,0
71670.0,1462,16,128,0,0,160,1,5,3,6,6,60,0,1
44359.0,20,0,14,7,3,1,3,2,0,4,3,44,2,0
40887.0,50,4,44,10,10,43,3,3,1,3,9,70,2,0
48877.0,102,1,15,2,0,24,1,3,0,4,7,56,1,0
74485.0,499,149,815,173,49,49,1,6,7,12,3,75,0,0
64474.0,381,35,172,56,86,93,2,8,2,10,5,50,1,0
77226.0,631,43,239,128,76,21,2,6,8,12,3,59,1,0
72643.0,526,80,553,123,94,53,1,3,10,7,2,73,0,1
85738.0,913,26,376,17,26,13,1,3,6,11,1,44,0,0
55686.0,673,0,199,37,47,26,2,6,3,5,4,56,1,1
39062.0,23,0,9,0,0,12,1,1,0,3,4,39,1,1
34600.0,199,33,60,8,3,15,5,5,2,5,8,51,2,0
40794.0,261,23,73,4,23,50,2,6,3,5,7,47,1,0
54690.0,111,16,37,7,9,18,3,3,1,5,3,51,2,0
32632.0,63,151,137,153,19,53,2,4,4,8,5,59,0,0
38236.0,58,0,18,2,0,10,4,3,0,4,7,54,2,0
36781.0,29,1,17,0,3,13,1,2,1,2,8,43,1,0
31385.0,3,2,12,0,1,9,1,1,0,2,8,38,1,1
24570.0,28,34,62,11,14,44,3,4,0,4,9,38,1,0
25509.0,40,3,30,10,7,11,3,3,0,3,9,48,1,0
94642.0,879,143,797,106,143,143,0,5,7,9,1,71,0,1
58646.0,62,1,44,6,5,22,1,2,1,4,4,60,1,0
53201.0,280,7,81,20,0,27,8,6,3,5,7,47,2,0
21994.0,9,0,6,3,1,3,1,0,0,3,5,65,1,0
57113.0,182,4,33,0,2,42,6,4,1,5,7,44,2,0
51373.0,83,2,101,64,26,117,1,3,5,3,4,31,0,0
23477.0,38,15,54,3,8,29,3,3,0,4,8,36,1,0
58116.0,228,19,130,4,11,51,2,3,3,8,2,66,1,0
72968.0,1092,37,592,145,37,55,1,5,5,8,3,59,0,1
39791.0,85,15,27,13,13,21,2,3,1,4,7,51,1,0
91712.0,1276,24,746,94,29,48,0,9,7,11,3,75,0,0
94472.0,1017,33,417,108,100,16,1,5,5,5,5,64,1,0
96547.0,448,21,125,52,101,62,0,7,6,8,2,42,0,2
79205.0,504,23,117,179,28,44,1,6,5,4,4,47,0,1
56559.0,226,22,133,41,31,31,3,4,3,8,4,47,1,0
32644.0,239,3,141,0,7,23,4,7,1,6,8,49,1,1
67506.0,90,38,67,33,36,67,1,4,1,6,3,42,1,0
24206.0,7,2,8,3,2,3,1,1,0,3,6,52,1,0
28420.0,4,2,5,2,0,0,1,1,0,2,6,55,1,0
22979.0,16,17,19,20,21,22,3,3,2,2,8,52,1,0
33279.0,10,3,3,0,0,0,1,0,0,3,3,56,0,0
46423.0,68,0,16,0,0,8,3,2,0,4,7,50,2,0
30368.0,35,0,13,2,0,2,2,2,0,3,8,45,1,0
63684.0,575,80,428,208,93,80,3,8,4,8,5,52,1,0
41638.0,315,0,31,4,0,91,4,5,5,3,8,58,1,1
68805.0,182,2,49,17,13,20,1,3,1,7,2,63,1,0
65814.0,561,14,113,10,14,35,3,8,2,10,5,56,1,0
71964.0,587,51,932,180,34,86,1,5,6,5,3,64,0,0
39146.0,94,1,33,13,12,12,3,4,0,4,8,36,1,0
96876.0,908,43,735,40,194,21,1,7,7,9,2,45,0,1
34445.0,228,122,122,208,129,30,6,11,2,8,9,41,0,0
68281.0,995,112,417,42,48,41,1,2,9,13,5,64,0,0
37284.0,11,1,2,2,1,6,1,0,0,3,6,47,2,0
36790.0,3,3,14,15,21,10,1,2,1,2,9,39,0,0
27943.0,12,1,16,4,1,3,3,2,0,3,8,55,2,0
22263.0,17,0,2,0,0,2,2,1,0,3,6,71,2,0
30261.0,8,0,5,0,3,6,1,0,0,3,8,50,3,0
28587.0,22,4,17,12,10,13,3,2,0,4,6,44,1,0
43815.0,14,10,29,4,7,15,1,2,0,3,6,40,1,0
48195.0,106,27,68,52,7,5,6,4,2,5,6,66,2,0
77027.0,820,57,242,45,0,11,2,8,3,6,4,70,1,0
71322.0,753,43,226,69,10,204,2,8,5,13,4,57,1,0
32765.0,13,3,17,7,3,3,2,2,0,4,5,43,1,0
29672.0,9,1,3,0,4,8,1,0,0,3,6,57,2,0
23272.0,19,3,6,4,2,12,1,1,0,3,4,69,0,0
49912.0,520,8,223,32,49,42,4,10,5,7,8,73,1,1
68117.0,618,44,215,0,17,36,2,11,8,4,6,75,1,1
67225.0,315,35,322,46,7,143,3,7,2,11,5,67,1,0
55914.0,384,60,364,119,101,232,4,11,6,8,7,47,1,0
40059.0,110,29,92,28,10,145,1,6,2,3,8,38,1,1
60905.0,208,17,76,36,17,38,2,3,3,7,2,72,1,0
75330.0,555,82,257,93,61,61,4,10,3,12,6,45,2,0
60689.0,240,90,216,63,6,24,4,4,4,10,3,71,1,0
38680.0,11,0,36,15,5,12,1,2,0,3,7,38,1,0
61416.0,848,154,323,201,61,78,1,10,3,10,6,40,0,1
49767.0,202,47,197,55,42,149,1,5,4,8,4,31,0,0
83273.0,433,89,650,16,102,102,10,4,6,9,7,52,3,0
29009.0,6,6,15,10,5,2,2,2,0,3,6,41,1,0
45057.0,37,0,7,3,0,3,1,2,0,3,5,43,1,0
37150.0,167,37,64,49,34,116,8,4,3,6,7,51,1,0
43020.0,45,7,99,4,25,43,3,4,1,4,6,52,1,0
53154.0,129,0,21,0,1,7,1,3,1,4,4,63,1,0
65308.0,713,0,264,120,80,34,1,7,8,12,4,49,0,1
76467.0,676,161,426,210,44,58,2,2,5,5,6,52,1,0
81044.0,450,26,535,73,98,26,1,5,6,10,1,75,0,0
32871.0,22,2,12,0,2,5,1,1,0,3,4,71,2,0
55801.0,367,4,51,6,4,95,6,7,2,6,7,47,2,1
76320.0,526,35,214,69,53,35,2,6,3,4,2,63,1,0
36927.0,51,0,16,0,0,4,2,3,0,3,8,67,2,0
48794.0,25,0,11,3,0,15,1,1,0,3,4,69,2,0
23478.0,28,6,27,12,17,39,1,3,0,3,8,57,0,0
71128.0,958,159,447,20,0,31,3,2,10,12,7,49,1,0
70179.0,532,88,168,69,44,133,3,7,3,13,5,46,1,0
59462.0,724,17,143,0,8,196,2,9,2,12,7,72,1,0
38361.0,39,0,56,20,8,14,3,3,1,3,7,53,1,0
70038.0,587,54,348,71,54,130,1,4,4,8,2,40,0,0
42554.0,29,1,11,0,0,0,2,2,0,3,4,44,2,0
67445.0,757,80,217,29,80,11,5,9,6,12,6,48,1,0
67046.0,544,35,133,23,151,107,2,4,5,4,2,71,1,0
42192.0,40,15,15,17,6,7,1,2,1,3,4,74,0,0
77610.0,1245,33,332,21,33,16,2,4,7,4,7,70,1,0
31761.0,19,1,20,16,14,28,2,3,0,4,5,38,1,0
34350.0,16,3,15,2,1,11,1,1,0,3,7,43,1,0
54591.0,376,4,94,12,9,24,3,6,2,8,5,73,1,0
71866.0,184,178,178,103,39,33,1,6,3,10,3,66,1,0
25293.0,15,0,11,0,2,9,1,1,1,2,8,53,1,0
42000.0,124,83,267,85,59,35,2,5,2,11,5,35,0,0
69520.0,627,120,414,121,80,93,1,9,6,5,5,39,0,0
64713.0,180,60,241,13,54,54,2,5,5,7,4,52,1,0
27889.0,14,0,4,0,0,8,1,1,1,2,6,45,1,0
22123.0,3,3,24,34,7,31,1,2,1,3,5,62,0,0
27803.0,8,26,46,38,9,49,2,3,0,4,8,49,1,0
51651.0,293,6,23,13,6,92,4,6,2,5,8,62,1,0
68487.0,758,12,385,33,89,89,1,9,7,13,4,34,0,0
56796.0,656,38,161,62,47,37,3,8,9,7,7,53,1,0
87000.0,196,25,607,67,17,49,1,4,6,7,2,30,0,0
79823.0,835,73,380,114,73,43,1,6,9,7,2,63,1,0
30828.0,16,11,15,2,0,12,2,1,1,4,3,42,1,0
34109.0,9,1,5,2,1,4,1,0,0,3,4,51,1,0
53367.0,229,7,140,10,3,11,7,5,1,8,7,48,2,0
22390.0,0,1,4,15,1,5,1,1,0,2,7,53,0,0
71322.0,121,24,124,24,15,42,1,4,1,7,2,46,1,0
79244.0,471,102,125,212,61,245,1,4,10,7,1,29,0,1
49912.0,520,8,223,32,49,42,4,10,5,7,8,73,1,1
48699.0,26,1,10,2,0,1,1,1,0,3,5,72,2,0
80144.0,240,132,445,250,192,108,1,3,7,8,1,47,0,0
54252.0,178,4,26,8,4,44,5,4,1,5,6,66,2,0
81929.0,1486,55,278,49,0,185,2,4,4,10,6,46,1,1
76068.0,1115,12,128,33,12,76,1,2,3,4,6,47,1,1
53204.0,29,0,8,2,0,6,1,1,0,3,4,46,2,0
67911.0,529,0,356,63,28,0,3,6,7,11,3,73,1,0
78128.0,934,24,230,16,24,36,2,8,4,6,3,48,1,0
20425.0,4,12,5,3,16,17,2,2,0,3,7,36,1,0
58646.0,62,1,44,6,5,22,1,2,1,4,4,60,1,0
72967.0,158,35,179,0,0,125,2,7,2,8,5,52,1,1
48150.0,173,2,39,3,2,47,3,5,1,4,7,73,1,0
82332.0,830,59,968,51,79,19,1,5,3,12,2,61,0,0
58275.0,189,10,253,56,43,64,6,8,2,7,7,67,2,0
44953.0,728,17,133,11,8,124,1,7,3,13,6,41,0,1
34587.0,7,2,9,2,0,2,2,1,0,3,4,69,2,0
43018.0,35,4,17,7,6,64,1,2,2,2,5,48,1,0
45736.0,188,3,180,20,3,43,5,7,1,6,7,68,1,0
66476.0,742,28,152,25,9,57,2,6,8,10,4,53,1,0
27733.0,0,7,5,26,2,17,2,2,0,3,7,41,1,0
69805.0,750,71,174,13,10,20,2,6,8,11,2,70,1,0
72217.0,816,42,450,55,56,154,1,3,10,8,2,60,0,0
25818.0,5,2,8,2,2,9,1,0,1,2,7,51,1,0
37509.0,37,5,56,12,8,5,2,3,0,4,7,46,1,0
25176.0,4,0,4,0,0,5,1,1,0,2,7,46,2,0
43586.0,99,2,11,4,0,16,3,3,0,4,8,42,1,0
53230.0,176,72,98,136,21,229,4,5,2,12,5,66,1,0
50116.0,54,0,10,0,0,2,2,1,0,4,5,65,2,0
84906.0,997,15,414,99,30,76,1,5,6,12,2,50,0,1
61286.0,356,0,107,19,9,117,2,7,1,8,5,56,1,0
82333.0,1311,0,359,46,89,17,1,4,3,10,2,36,0,0
65220.0,890,63,292,0,25,12,4,8,4,7,6,57,0,0
33590.0,4,0,2,0,0,2,1,1,0,2,7,48,3,0
30992.0,17,0,14,7,3,2,1,1,0,3,7,46,1,0
72309.0,960,0,883,50,38,0,1,5,6,8,3,46,0,1
65487.0,240,67,500,199,0,163,3,3,5,6,2,65,0,0
58692.0,301,11,61,4,7,11,1,8,2,4,7,57,1,0
40590.0,154,0,50,6,11,37,5,3,4,3,6,53,2,1
20587.0,2,3,6,4,1,9,1,1,1,2,7,52,1,0
62637.0,104,12,48,4,12,5,1,2,2,5,2,68,1,0
29435.0,70,3,37,4,2,64,4,3,2,2,9,56,2,0
35788.0,23,2,11,3,1,4,2,2,0,3,6,51,2,0
36997.0,43,4,12,8,0,27,5,2,1,4,5,54,2,0
23539.0,4,24,11,16,1,25,1,2,0,4,6,65,0,0
65333.0,654,7,92,0,15,30,7,9,4,8,6,49,1,0
78499.0,912,72,170,47,36,97,1,11,3,4,4,65,0,0
29732.0,25,0,8,0,1,4,1,2,0,2,9,51,1,0
41275.0,24,4,22,0,2,9,4,3,1,3,5,62,3,0
63516.0,141,11,114,15,14,5,4,4,1,7,5,49,2,0
42769.0,71,0,13,3,1,0,2,1,1,4,4,60,1,0
49572.0,35,1,16,0,1,1,2,2,0,3,7,64,2,0
69209.0,496,32,849,229,48,128,2,5,3,6,4,50,0,1
40590.0,154,0,50,6,11,37,5,3,4,3,6,53,2,1
30560.0,9,1,5,4,5,7,1,1,0,3,7,46,1,0
32146.0,26,3,23,4,7,3,2,2,0,4,6,39,1,0
41713.0,77,8,44,10,10,25,5,3,1,4,6,58,2,0
34176.0,11,2,7,4,2,2,1,1,0,3,3,47,1,0
58482.0,576,7,115,19,7,7,2,7,4,9,6,67,1,0
59686.0,89,15,89,34,42,5,1,4,1,6,4,57,1,0
60896.0,1013,30,399,60,46,153,3,9,10,4,6,58,1,0
62994.0,224,12,48,4,12,12,1,6,2,4,6,42,1,0
47320.0,200,19,111,50,15,19,6,5,1,8,6,65,1,0
74859.0,570,73,614,133,102,73,1,6,5,11,3,73,0,1
31560.0,62,1,20,4,0,7,2,2,1,3,8,48,1,0
72071.0,531,69,300,150,138,150,3,5,4,8,2,68,1,0
91172.0,162,28,818,0,28,56,0,4,3,7,3,32,0,3
90000.0,675,144,133,94,192,241,1,4,8,5,1,38,0,2
41967.0,23,4,10,0,2,15,1,1,0,3,4,41,2,0
69263.0,492,5,32,13,5,21,1,9,1,7,6,57,1,0
65706.0,918,10,129,13,0,129,1,11,3,12,7,52,0,1
60934.0,224,155,155,192,93,54,2,6,4,11,4,47,1,0
71965.0,572,19,286,50,38,248,3,6,3,5,3,71,1,0
65210.0,626,0,70,0,7,28,2,9,3,8,6,67,1,1
79174.0,1074,37,518,193,92,129,1,5,6,7,2,47,0,1
81380.0,741,68,689,224,68,103,1,4,2,10,2,55,0,0
48432.0,322,3,50,4,3,42,5,7,1,6,8,49,1,0
52914.0,254,10,44,30,10,227,2,7,3,3,7,51,1,1
38946.0,116,6,82,6,6,41,2,3,1,6,5,67,1,0
26067.0,22,2,18,0,2,12,3,3,0,3,8,48,1,0
44325.0,516,0,21,0,0,5,4,8,2,7,8,50,1,0
42523.0,14,36,11,3,26,35,1,1,1,4,2,58,0,0
26487.0,2,8,10,12,14,23,3,2,1,3,5,44,1,0
53233.0,28,0,9,3,0,0,1,1,0,3,4,65,1,0
67716.0,530,142,217,62,9,56,4,7,4,13,5,62,1,0
76234.0,519,50,167,130,0,41,1,8,3,11,3,50,1,0
84117.0,611,76,749,59,45,26,1,7,10,6,2,66,0,0
65487.0,240,67,500,199,0,163,3,3,5,6,2,65,0,0
25224.0,4,9,12,11,2,8,2,1,1,3,3,50,1,0
89616.0,671,47,655,145,111,15,1,7,5,12,2,39,0,0
40851.0,23,1,7,0,4,24,1,1,1,2,7,51,2,0
27469.0,9,1,2,3,2,0,1,0,0,3,6,75,0,0
82347.0,556,54,845,202,133,63,1,7,7,10,3,65,0,2
73803.0,833,80,363,52,26,174,2,9,5,6,6,65,1,1
43322.0,56,7,48,10,2,18,1,3,0,4,7,48,0,0
55593.0,293,8,124,11,4,106,2,6,6,3,6,49,1,1
50501.0,297,0,38,13,0,152,7,5,4,4,6,68,2,1
37085.0,39,1,16,2,0,3,4,3,0,3,8,47,2,0
57731.0,266,21,300,65,8,44,4,8,8,6,6,53,1,0
48432.0,322,3,50,4,3,42,5,7,1,6,8,49,1,0
73807.0,366,124,156,71,78,54,2,5,5,11,2,44,1,0
35893.0,158,0,23,0,0,18,6,3,1,5,8,54,2,0
61014.0,269,129,495,182,43,29,4,9,3,4,7,42,1,0
32144.0,41,0,10,0,0,3,4,2,1,3,7,68,2,0
45146.0,33,0,5,0,0,15,2,1,1,2,4,59,2,0
41769.0,302,29,131,32,0,27,6,8,1,7,8,67,1,0
88325.0,519,71,860,93,27,53,1,6,2,9,2,41,0,0
38054.0,23,2,17,2,1,0,2,2,0,3,7,72,2,0
80617.0,594,51,631,72,55,32,1,4,6,8,2,27,0,0
36807.0,4,2,5,0,0,5,1,1,0,2,6,68,2,0
28427.0,18,3,19,3,3,6,2,2,0,3,8,39,1,0
82032.0,332,194,377,149,125,57,0,4,6,7,1,74,0,0
22775.0,5,1,8,0,0,1,1,1,0,2,8,44,1,0
40101.0,171,3,129,26,24,62,4,6,1,6,7,37,1,0
58025.0,270,31,88,11,48,22,3,3,2,10,4,43,1,0
75777.0,712,26,538,69,13,80,1,3,6,11,1,40,0,0
33562.0,21,12,12,0,3,3,3,2,0,4,4,59,3,0
57642.0,580,6,58,8,0,27,3,7,6,6,4,52,1,1
58554.0,368,24,68,38,0,88,6,8,2,6,7,54,2,0
63777.0,457,5,106,15,17,53,8,11,1,6,8,43,2,0
57967.0,229,7,137,4,0,91,5,4,2,8,5,60,1,0
24434.0,3,2,8,20,0,17,2,2,1,2,7,50,2,0
44802.0,853,10,143,13,10,20,2,9,4,12,8,52,0,0
26816.0,5,1,6,3,4,3,1,0,0,3,4,36,0,0
34421.0,3,3,7,6,2,9,1,1,0,2,7,48,1,0
61223.0,709,43,182,42,118,247,2,9,3,4,5,55,1,0
64014.0,406,0,30,0,0,8,7,8,2,5,7,76,3,1
56981.0,908,48,217,32,12,24,1,2,3,13,6,41,0,0
69245.0,428,30,214,80,30,61,2,6,5,10,3,66,1,0
52869.0,84,3,61,2,1,21,3,3,1,4,7,68,2,0
